Tweet ID,Tweet Text,Label
544515538383564801,"haron monis , hostage-taker in #sydney : fled #iran 96 , suspect in ex-wife killing , 46 sex assaults URL URL <end>",rumor
544350567183556608,we can see people coming out a firedoor near the lindt cafe to waiting police . 2-3 people . hard to see . #sydneysiege <end>,rumor
724348906096590849,"340,000 pledge to boycott @target over transgender bathroom policy URL URL <end>",rumor
652000523525091328,a third of ' vegetarians ' eat meat when drunk on a night out URL URL <end>,rumor
755475529294352385,ohio police officer hospitalized after eating shards of glass in sandwich from columbus restaurant blackliesmatter URL <end>,rumor
686666933949837312,"the guardian front page , tuesday 12 january 2016 : david bowie 1947-2016 URL <end>",non-rumor
614628865353351168,the white house takes on rainbow hues in celebrating #scotusmarriage decision : URL URL <end>,rumor
690650123358093312,"google agrees to pay £ 130m in back taxes after "" open audit "" of its accounts by uk tax authorities URL <end>",non-rumor
692540218310803456, dewshine  drink suspected in deaths of tennessee teens . URL <end>,non-rumor
628045645010608128,"sylvester stallone was so broke before his script for rocky was accepted that he sold his dog for $ 25 . after he bought it back for $ 15,000 . <end>",rumor
675064077367005184,el chapo threatens isis URL URL <end>,rumor
689867195657101312,"13 questions with @madisonbeer , the 16 - year-old singer @justinbieber discovered on youtube : URL URL <end>",non-rumor
656818921979310081,great scott ! #backtothefuture 2 ( almost ) nailed its 2015 predictions . @hplabs makes theirs : URL URL <end>,rumor
693586539562037248,what a rally for no . 1 . oklahoma came back from 14 down and won 77-75 at lsu on this late jumper : URL <end>,non-rumor
682916727282270208,erdoğan cites hitler's germany as example of effective government URL <end>,non-rumor
715256242990505984,"just in : donald trump tells @msnbc : "" there has to be some form of punishment "" for abortion URL <end>",rumor
614617234942656512,the white house tonight is illuminated in rainbow colors to honor and celebrate marriage equality . bravo ! URL <end>,rumor
716448280201269248,bernie sanders has won the nevada caucus #nvcaucus URL <end>,rumor
666335363099660288,eiffel tower displays colors of france's flag to pay tribute to victims of #parisattacks : URL URL <end>,non-rumor
614601139422633984,white house lit in rainbow colors following us supreme court ruling that same-sex couples have right to marry . URL <end>,rumor
640644123339431936,did you know that microsoft actually uses dog noses for thumbsticks on the gamecube controller ? URL <end>,rumor
692797856386777089,an adorable young fan asked riley curry to be his valentine ... and steph responded : URL URL <end>,non-rumor
743126914794037248,people blame the massacre in orlando on the nra . newsflash : the orlando shooter wasn't a nra member ... but he was a registered democrat . <end>,rumor
544476808566276097,tv channels have chosen not to show videos of hostages relaying #sydneysiege gunman's demands . URL URL <end>,rumor
690042063958732800,#ausopen : british number one andy murray beats australia's sam groth 6-0 6-4 6-1 scores : URL URL <end>,non-rumor
729647367457230850,leading causes of death in the u . s . : 1 . heart disease 2 . cancer 3 . medical error URL URL <end>,rumor
553160652567498752,french police : said kouachi and cherif kouachi wanted in paris terror attack : URL URL <end>,rumor
553543369604210689,an 11 - month old baby is among the hostages at the kosher supermarket in paris . unbearably sad . URL <end>,rumor
653432177632387072,study finds over a third of vegetarians eat meat ... when drunk ! URL URL <end>,rumor
552792544132997121,breaking charlie hebdo latest : 11 dead 10 wounded ( five critical ) two gunmen unaccounted for URL URL <end>,rumor
693146363685642240,"watch one direction's original #xfactoruk auditions from 2010 , where it all began URL URL <end>",non-rumor
552785375161499649,breaking : 10 reportedly shot dead at paris hq of french weekly charlie hebdo URL <end>,rumor
676120162018451456,"months ago , rupert murdoch bought national geographic and fired most of writers . this just hit the stands . URL <end>",rumor
757367391202471937," laziness is a trait in blacks ,  1991 book quotes trump as saying : URL URL <end>",rumor
761999790892806144,“ our team boasts the most women who have ever competed for any nation at any olympic games . ” — @potus on @teamusa : URL <end>,non-rumor
692082592380751874,stiles ( and the rest of us ) just wants lydia to wake up on #teenwolf tonight at 9/8 c : URL URL <end>,non-rumor
757450526153900032,victoria woodhull ran for us president 144 years before hillary clinton 📻 URL URL <end>,rumor
692163879909064704,#teenwolf starts in 5 minutes ! rt if you're watching + tweeting + crying + screaming with @mtvteenwolf & me ! URL <end>,non-rumor
524935485370929152,shooting in canadian parliament comes day after isis-inspired radical drove in2 canadian soldier . also reports of shooting at war memorial / 1 <end>,rumor
663904307113275392,"donald trump defends christmas , says "" maybe we should boycott starbucks "" over new red cups : URL URL <end>",rumor
544278335455776769,"#breaking hostages held inside sydney cafe , islamic flag held up <end>",rumor
544277117039837184,flag in window of sydney lindt cafe not an isis flag . reads : ‘ there is no god but allah and muhammad is the messenger of god ’ ( @liztilley84 ) <end>,rumor
614607711368519680,photo : white house lit in rainbow colors after high court's gay marriage ruling URL URL <end>,rumor
733242244522725376,"🎯 #target backlash over transgender bathroom policy hits "" boiling ♨ ️point "" ❗ ️ URL #boycotttarget URL <end>",rumor
707308274270539777,no one is surprised by this.of course obama is skipping nancy reagan's funeral.dignity isn't his strongest attribute URL <end>,rumor
674080899055546368,a vote for donald trump is a vote for adolf hitler . <end>,rumor
614620298877513729,white house lit in rainbow colors following us supreme court ruling that same-sex couples have right to marry . URL <end>,rumor
723198441690636288,pop legend prince has died at 57 : URL URL <end>,non-rumor
693080409282846720,. @potus will make his latest push to advance equal pay for women today URL URL <end>,non-rumor
614618682543616000,white house shines rainbow-colored lights in honor of #scotus gay marriage decision #lovewins URL URL <end>,rumor
707310135291416576,"obama to skip nancy reagan's funeral , as he did scalia's . this time , he'll be attending sxsw : URL <end>",rumor
693321561542127616,"after eluding capture for years , 2 mafia bosses arrested in underground bunker in southern italy . URL <end>",non-rumor
641972184412327937,alert ! islam taught in tennessee schools URL #wakeupamerica #tcot #wethepeople #pjnet #ccot URL <end>,rumor
665364878287224834,"ironic timing – today first load of 10,000 syrian “ refugees ” has arrived in new orleans – … URL URL <end>",rumor
690106189951139840,"president putin "" probably "" approved ex-russian spy alexander litvinenko's assassination in 2006 , inquiry finds URL <end>",non-rumor
524943490887991296,"confirmed | 1 shooter shot dead at parliament hill , but there is more than 1 suspect . #cbcott #ottnews <end>",rumor
524923462398513152,shots fired on parliament hill after a man walked up with a gun . i'm locked in a security office on parliament hill <end>,rumor
659439879701602304,fda confiscates several thousand chickens from kfc farms as mutations worsen URL URL <end>,rumor
641666167992647681,"oh , you invented the pencil ? #appleevent URL <end>",non-rumor
667379734343471104,donald trump is the new adolf hitler URL <end>,rumor
692940257134653441,icymi : a dog accidentally stumbled into the middle of a local half marathon ... and earned 7th place . URL <end>,non-rumor
715255507506892800,"update : donald trump advocates abortion ban and "" some form of punishment "" for women who have an abortion . URL - @msnbc <end>",rumor
691608761128067072,29 times @msleamichele ' s instagram inspired us to live a healthier life : URL URL <end>,non-rumor
757748522481491968,tim kaine & his besties the muslim brotherhood URL #demsinphilly #dncconvention URL <end>,rumor
667465205258051584,remember the man who killed four marines in chattanooga ? he was a refugee . URL <end>,rumor
661299012386095105,' hoods off ' : anonymous announces operation to name kkk members URL #opkkk <end>,rumor
656595123590012928,10 ' back to the future ' predictions that actually came true URL URL <end>,rumor
688428083540553728,remembering the talented singer aaliyah on what would have been her 37th birthday : URL URL <end>,non-rumor
524931324763992064,very reliable source on parliament hill tells me the assailant has been killed . #cdnpoli #ottnews <end>,rumor
640967537178472448,"judy carne , "" laugh-in ’ s "" "" sock it to me "" girl , dies at 76 URL URL <end>",rumor
524966904885428226,breaking update : canadian soldier injured at parliament hill shooting dies URL #ottawa <end>,rumor
626901072209121282,everyone mad at bruce for his sex change but no one gave ashit about that nerd minkus changing into chanel west coast URL <end>,rumor
693140340367187969,chiefs te travis kelce will have his own reality tv dating show : URL URL <end>,non-rumor
728207861050970112,caitlyn jenner will pose nude on the sports illustrated cover . her balls will be censored by a sad michael jordan face . <end>,rumor
