Tweet ID,Tweet Text,Label
519704006826807296,stephen collins - - cops swarm home after suicide report ... false alarm URL <end>,rumor
542423103834296323,#selena's killer & former fan club president will not be released early from prison ! URL URL <end>,rumor
693481256735150082,"up to 100 masked men , dressed in black , involved in "" migrant attack "" in stockholm URL URL <end>",non-rumor
528495998537334785,"after an absence of 65 years , the afghan fanged deer has returned URL URL <end>",rumor
692290126282649601,the government's spare room subsidy or #bedroomtax has been declared discriminatory by court of appeal judges following two legal challenges <end>,non-rumor
692364468442021889,. @camilacabello97 played around with @justinbieber ' s #loveyourself and the outcome is absolutely beautiful . URL <end>,non-rumor
693185488644149248,poll shows 40 percent of germans want merkel to resign over her refugee policy : URL URL <end>,non-rumor
500281094239817728,#mikebrown wanted to walk down the street . and he is dead . and the #ferguson pd is using his silence in death to make him a criminal . <end>,rumor
377519445578895360,ahh ! ! @jk_rowling has an encyclopedia in the works for #harrypotter ! ! & #pottermore is now open ! ! :d URL <end>,rumor
553098571323437056,"banksy's take on charlie hebdo is simple , elegant & uncompromising #jesuischarlie URL <end>",rumor
524958992330522624,"police , bystanders and soldiers rushed in to help after the memorial shooting in ottawa URL URL <end>",rumor
767580827513397252,"mexican president pena nieto plagiarized law thesis , report says URL URL <end>",non-rumor
407198255793987584,2013 was doing alright till i found out paul walker died .. <end>,rumor
678733118648524800,"you all do know it's mostly long articles about books , right ? URL <end>",non-rumor
528389559441444864,"#obama says "" america doesn't want any stay-at-home-moms ! enough is enough ! #fireobama now ! URL URL <end>",rumor
553099685888790528,banksy account joins cartoonists support for #charliehebdo #jesuischarlie URL URL <end>,rumor
501827465032237056,#isis beheads photojournalist james wright foley in a massage to us to end its intervention in #iraq . URL <end>,rumor
351767344097398785,"expect to see russian forces at us events to provide "" security "" - this is illegal under posse comitatus ! URL <end>",rumor
514072132301910016,"a florida woman had surgery to add a third breast to make herself "" unatttractive to men . "" URL URL <end>",rumor
531833153145823233,just your monday reminder that doritos-flavored mountain dew exists . URL URL <end>,rumor
518830518792892416,mexico security forces hunting 43 missing students after clashes with police find mass grave URL <end>,rumor
755447443009916929,police shut down restaurant after officer cuts mouth on shards of glass found in sandwich URL URL <end>,rumor
489829414704648192,เผยกบฏย ู เครนอาจเข ้ าใจผ ิ ดค ิ ดว ่ า #mh17 เป ็ นเคร ื ่ องบ ิ นทหารย ู เครนร ุ กล ้ ำ / 14 ก . ค . ก ็ เพ ิ ่ งย ิ งตกไปลำ URL URL <end>,rumor
568075025418317826,uk #krispykreme apologizes for ' kkk wednesday ' customer promo . URL URL <end>,rumor
357299879070023680,please read ! do not purchase koch products . they're paying for zimmerman's attorney fees ! URL <end>,rumor
535484342785830912,magneto boy v science adult : we pit a ' magnetic ' russian child against a grown-up scientist . URL URL <end>,rumor
693622130735484929,"saudi prince takes on trump on twitter : "" i bailed you out twice "" URL URL <end>",non-rumor
562093717201616896,madden nfl 15 simulation correctly predicted the super bowl's final score . URL URL <end>,rumor
728631482722308096,afa ' rios : target's transgender bathroom policy is ' push from the left to deconstruct the family ' URL via @breitbartnews <end>,rumor
528341588867416064,' who is we ? ' obama says being a stay-at-home mom ' not a choice we want americans to make ' URL <end>,rumor
767154835993063425,"olympics : matthew centrowitz wins men's 1,500 m race , first gold for us in event since 1908 . URL URL <end>",non-rumor
538847758032310272,darren wilson told the post-dispatch that he was not paid for the abc news interview . #ferguson via @christinedbyers URL <end>,rumor
689833530197671936,it's official . 2015 was officially the hottest year ever . and 2016 will be even hotter URL URL <end>,non-rumor
495583434954514432,"bird pooped on #putin when he was saying "" violence begets violence "" at the opening of monument to the 1st world war . URL <end>",rumor
690985215691354112,"trump on supporters : "" i could stand in the middle of 5th ave . and shoot somebody and i wouldn't lose any voters . "" URL <end>",non-rumor
540333359793451008,obama's daughter is pregnant lol michelle should've spent more time with her instead of taking away our french fries <end>,rumor
524961721744900097,"canadian soldier who was shot at #ottawa's war memorial is a reservist serving with the argyll and sutherland highlanders in #hamilton , ont . <end>",rumor
693082547664883712,person one season ahead in tv show doling out counsel like wise elder URL URL <end>,non-rumor
524593547807178753,giant puppy-sized spider found in south america said to be world's largest URL URL <end>,rumor
576829262927413248,very good on #putin coup by @coalsonr : three scenarios for a succession in russia URL via @rferl URL <end>,rumor
551103664124100608,"donna douglas , who played elly may on "" beverly hillbillies , "" has died at 81 : URL ( bill haber , ap ) URL <end>",rumor
504243239084236800,"new audio recording reveals shots , pause , more shots at mike brown killing.more shots than 6 fired . URL <end>",rumor
357300409292959744,lets start by boycotting koch industiers they paid for george zimmerman legal fees #justicefortrayvon #jurorb37 URL <end>,rumor
766299560415223808,"us olympic swimmers "" invented "" robbery story to cover up petrol station altercation , rio police sources tell bbc URL <end>",non-rumor
524176293450223616,banksy has not been arrested : internet falls for hoax report : URL URL <end>,rumor
693899062098137088,"officials say at least 86 people died in the latest attack by nigeria's homegrown islamic extremists , boko haram URL <end>",non-rumor
507261372313640961,"more : tesla motors picks nevada as home of new electric car battery factory , beating 4 other states : URL <end>",rumor
689798164287741953,"suspected suicide car bomb blast near russian embassy in afghan capital , kabul - reports URL <end>",non-rumor
714598641827246081,an open letter to trump voters from his top strategist-turned-defector URL via @xojanedotcom <end>,rumor
518665533089406976,#mexico mass grave discovered after student protesters go missing URL URL <end>,rumor
554343513887105024,a traditional beer that authorities believe was poisoned with crocodile bile has killed 56 people in mozambique : URL <end>,rumor
515717938025078784,"let's stop calling her the lady who was beheaded , etc . that dehumanizes her . she was colleen hufford . people loved her . she had a life . <end>",rumor
552821069036670976,4 #charliehebdo cartoonists killed : - charb - cabu - tignous - georges wolinski #jesuischarlie URL <end>,rumor
765631087867367426,good news : 185 businesses answered @potus ' s call to give americans with a criminal record a fair chance at a future . URL <end>,non-rumor
407292452060815360,"in the wake of paul walker's tragic death , what's the future of the @fastfurious movies ? URL #rippaulwalker <end>",rumor
650975967146602496,uk • you're right to be nervous about the 5p plastic bag charge . when they implemented this in california the streets ran red with blood . <end>,rumor
693456340790804480,fbi ' super pissed off ' at white house meddling ... URL <end>,non-rumor
407192126032986112,"ap video : police say speed was a factor in an l . a . crash that killed 2 , including "" fast & furious "" actor paul walker : URL <end>",rumor
514429381737852929,some iphone 6 plus owners accidentally bending their iphones in pockets URL by @kellyhodgkins <end>,rumor
723521076446142465,when your two favorite landmarks ... go purple in honor of the world missing prince ... beautiful : URL <end>,rumor
524227209976745984,up to 34 million green cards and work permits ... URL <end>,rumor
407262869152358400,"paul walker was "" so happy "" hours before his tragic death URL <end>",rumor
692688891174739968,"say "" aloha "" to the happiest , healthiest u . s . states ! 1 . hawaii 2 . alaska 3 . montana URL URL <end>",non-rumor
693123067204243456,. @potus announces new rule aimed to advance #equalpay URL URL <end>,non-rumor
693484841011060737,". @tedcruz : "" bernie is a socialist and he admits it . hillary is a socialist and she pretends she's not . "" @teamcavuto URL <end>",non-rumor
751856580874960897,"should say "" labor unions aligned with @hillaryclinton "" stopped dems from saying no tpp-they don't speak for nurses URL <end>",rumor
621025025806577664,"sure , first you dump pluto by calling it a dwarf planet , then you drive by its house to make sure it's not dating any other solar systems . <end>",non-rumor
693459931022913536,the beatles ' rooftop concert happened 47 years ago today . here are 15 things you didn't know URL URL <end>,non-rumor
