"Tweet ID","Tweet Text","Label"
"514483762566922240","iphone 6 users report that their phones are bending in their pockets ... lol . URL URL <end>","rumor"
"514495841600811009","iphone 6 owners claim it's bending in their pockets URL <end>","rumor"
"514508854990999553","apple fans ' tight pants are bending the iphone 6 plus URL #bendghazi URL <end>","rumor"
"514512849876836352","don't put your iphone 6 in your pocket y'all URL URL <end>","rumor"
"514517213022543872","2,000 , 000 views incoming … rt @unboxtherapy : iphone 6 plus bend test - URL <end>","rumor"
"514535408126795776","quite a design flaw rt @nymag : if you sit with your iphone 6 plus in your pocket , it bends beyond repair URL <end>","rumor"
"514546272972574721","if you put an iphone 6 in your pocket , it may not come out the same shape URL <end>","rumor"
"515519742355185664","vaughn foods co-worker who witnessed murder tells #news9 murder suspect alton nolen was shouting islamic phrases . fbi investigating <end>","rumor"
"515538937058971648","update : photo of suspect , alton nolen , in moore , okla . beheading released . URL URL <end>","rumor"
"515717938025078784","let's stop calling her the lady who was beheaded , etc . that dehumanizes her . she was colleen hufford . people loved her . she had a life . <end>","rumor"
"515918632178577408","groundbreaking female pilot who bombed #isis is now disowned by her family : URL URL <end>","rumor"
"516321020815228929","beheading suspect attended same mosque as 9/11 terrorist : moore , oklahoma - - alton nolen , the man who beheaded ... URL <end>","rumor"
"516345893139001346","hands up don't shoot is being used by tens of thousands as a form of protest in hong kong . powerful . URL <end>","rumor"
"516358319317852160","hands up don't shoot is being used by tens of thousands as a form of protest in hong kong . powerful . via @mrmedina URL <end>","rumor"
"516361247223058432","hong kong "" hands up , don't shoot "" emulation of ferguson protests is such a powerful image : URL <end>","rumor"
"516371936604352513","oh , my . rt @dangillmor hong kong "" hands up , don't shoot "" emulation of ferguson protests is such a powerful image : URL <end>","rumor"
"516377014790782977","protestors in hong kong mimicking the "" hands up , don't shoot "" of ferguson demonstrations ( alex ogle / getty ) URL <end>","rumor"
"516386101766782976","some authoritarian americans are pissed that i'm helping this hong kong "" hands up , don't shoot "" picture go viral : URL <end>","rumor"
"516390549012480001","rt @dangillmor hong kong "" hands up , don't shoot "" emulation of ferguson protests is such a powerful image : URL <end>","rumor"
"516394449065496577","hong kong's protesters are using the "" hands up , don't shoot "" gesture from ferguson URL <end>","rumor"
"516395112201736192","hands up , don't shoot — hong kong edition : URL URL <end>","rumor"
"516411927506206721","hong kong's protesters are using the "" hands up , don't shoot "" gesture from ferguson , missouri . #handsupdontshoot . URL <end>","rumor"
"516414874348298240","the globalisation of civil disobedience : #hongkong's protesters use the #ferguson "" hands up , don't shoot "" gesture . URL <end>","rumor"
"516420964834611201","from #ferguson to #hongkong . #hongkongdemocracy protests adopt "" hands up , don't shoot "" URL <end>","rumor"
"516423807394131968","beautiful global solidarity in #hongkong where protesters are marching with "" hands up , don't shoot "" gesture #ferguson URL <end>","rumor"
"516425769560866817","hong kong's pro-democracy protesters use ' hands up don't shoot ' symbol of #ferguson via @gettyimages #occupycentral URL <end>","rumor"
"516434071631974400","breaking : show of solidarity from #hongkong to #ferguson ; hands up , don't shoot URL <end>","rumor"
"516435293235183617","no connection between hong kong protesters and ferguson "" hands up don't shoot "" URL URL <end>","rumor"
"516475930097643520","breaking : show of solidarity from #hongkong to #ferguson ; hands up , don't shoot hong kong protests URL <end>","rumor"
"516539137646542848","hong kong's protesters are using the "" hands up , don't shoot "" gesture from ferguson URL URL <end>","rumor"
"516545908813475841","#hongkong's protesters are using the "" hands up , don't shoot "" gesture from #ferguson URL URL <end>","rumor"
"516636338679197697","kfc ban wipes because they offend muslims URL ban islam instead , why are there halal only kfc's ? URL <end>","rumor"
"516682897864916992","bug in ios 8 ' s ' reset all settings ' option also erases icloud drive documents URL by @julipuli <end>","rumor"
"516705572373397504","fierce fighting reported on the outskirts of baghdad as isis jihadists fight one mile from western city boundary . so much for airstrikes . <end>","rumor"
"516727880571572225","hong kong's protesters are using the "" hands up , don't shoot "" gesture from ferguson URL URL <end>","rumor"
"516729950091493376","on cnn alton nolen's mother ( the oklahoma man who beheaded a coworker ) said "" there are two sides to every story ! "" he cut a woman's head off ! <end>","rumor"
"516804849619705859","coming 2 america soon ! . @kfc bans alcohol-based wet wipes so #muslims aren't offended URL #tcot URL <end>","rumor"
"516856061182345216","leicester kfc refusing hand wipes to a customer because they anti islamic . what's next ? a separate door for woman ? sharia sauce ? @kfc arses . <end>","rumor"
"516861311725342722","report : nasty ios 8 bug could erase your icloud drive documents URL <end>","rumor"
"516978780171436032","okla beheading victim colleen hufford , rest in peace #beheading #jihad #jahkeemyisrael URL URL <end>","rumor"
"517003426832453633","let's please remember the victim in the ok beheading , colleen hufford -> rt "" victim was loving grandma "" URL via @nypost <end>","rumor"
"517034091028676608","this little ios 8 bug deletes all your icloud data if you try and reset your settings : URL URL <end>","rumor"
"517038566061658114","a new ios 8 bug is deleting users ' icloud documents . URL URL <end>","rumor"
"517051126466625536","colleen hufford was a white woman , hardly worth a mention from pres . obama ( unlike #ferguson ) URL URL <end>","rumor"
"517053056211357696","cdc has confirmed that the patient in dallas has tested positive for the ebola virus . we'll have more coming up on khou 11 news at 4 p . m . <end>","rumor"
"517416417164263424","oklahoma beheading suspect alton nolen ordered held without bond URL URL <end>","rumor"
"517487705978966016","d . a . to seek death in #moore , #oklahoma beheading case . #altonnolen #kellyfile URL <end>","rumor"
"517712193841037312","kim jong un broke his ankles because he's too fat ... <end>","rumor"
"517850508380618752","#oklahoma prosecutor files formal notification that he will seek death penalty for beheading suspect #altonnolen . #kellyfile <end>","rumor"
"518192429153783808","atheists are mad at @carrieunderwood . i applaud her . URL <end>","rumor"
"518620083342835712","mass grave found in mexico town where over 40 students went missing - URL <end>","rumor"
"518665533089406976","#mexico mass grave discovered after student protesters go missing URL URL <end>","rumor"
"518827403452637184","hewlett-packard plans to split into two companies : wsj report URL <end>","rumor"
"518830518792892416","mexico security forces hunting 43 missing students after clashes with police find mass grave URL <end>","rumor"
"518866406512025602","hewlett-packard to split into two companies , wsj says . URL <end>","rumor"
"518870005677826050","hewlett-packard to split pc and printer business from corporate hardware and services : URL $ hpq URL <end>","rumor"
"518924377791164420","hewlett-packard to split pc , printer business from corporate hardware , according to reports URL URL <end>","rumor"
"518981379963777025","mass grave found in mexico near area where 43 students vanished after a confrontation with police : URL - @thisisfusion <end>","rumor"
"519078654635409410","hewlett-packard announces it will break in two URL <end>","rumor"
"519112613800972288","in announcing split , hewlett-packard also boosted the number of its expected layoffs by 5,000 to 55,000 . URL $ hpq <end>","rumor"
"519131101798100992","hp confirms that it's splitting into two companies . and cutting 5,000 jobs . URL $ hp URL <end>","rumor"
"519178213441167360","are two hewlett-packards better than one ? how the new h-ps would look : URL URL <end>","rumor"
"519275971758026752","hewlett-packard will split into two companies to adapt to a changing technology landscape URL <end>","rumor"
"519311120914722816","corporations have sold or spun off $ 1.6 trillion worth of subsidiaries & biz lines this year . URL URL <end>","rumor"
"519375764165509121","#viral : mexico mass grave discovered after student protesters go missing URL URL <end>","rumor"
"519447199164665856","43 missing students , a mass grave and a suspect : mexico's police URL <end>","rumor"
"519530210795216896","hp confirmed that it's splitting into two companies . and cutting 5,000 jobs . URL $ hp URL <end>","rumor"
"519704006826807296","stephen collins - - cops swarm home after suicide report ... false alarm URL <end>","rumor"
"519867098945044480","someone spray painted a penis on a $ 2.4 million bugatti veyron : URL URL <end>","rumor"
"519868410599993344","thumbs up emoji rt @complexmag someone spray painted a penis on a $ 2.4 million bugatti veyron : URL URL <end>","rumor"
"519921456730607616","cops swarm #7thheaven star stephen collins ' home after suicide report URL URL <end>","rumor"
"519929168864497664"," @complexmag : someone spray painted a penis on a $ 2.4 million bugatti veyron : URL URL  legendary <end>","rumor"
"519935535083565056","someone spray painted a penis on a € 1.9 m bugatti veyron URL URL <end>","rumor"
"519962130859429888","the fight against isis starts at our border . ' at least ' 10 isis have been caught crossing the mexico border . build a wall ! <end>","rumor"
"519965814175567872","a vandal painted a brilliantly simple penis on a $ 2 million bugatti veyron ( URL ) URL <end>","rumor"
"520132836594970625","penis graffiti drawn on £ 1.5 m bugatti veyron . URL URL <end>","rumor"
"520244836084228096","a penis spray-painted on a $ 2.5 million bugatti was just for a prank video . URL URL <end>","rumor"
"520265722967375872","kim jong un may have an injured leg - but he is still in control of north korea , source says : URL URL <end>","rumor"
"520284654755381249","report : amazon plans to open its first physical store , in new york URL <end>","rumor"
"520299904934371328","officials took away this halloween decoration after reports of it being a real suicide victim . it is still unknown . URL <end>","rumor"
"520338188213444608","amazon's physical store in nyc would offer same-day delivery , pickups and dropoffs . URL URL <end>","rumor"
"520630231531802624","#mexico : doubts grow over the fate of 43 missing students as more bodies found in a mass grave URL URL <end>","rumor"
"521098692326350848","mexico : iguala mass grave bodies "" not all of missing students "" , guerrero state governor says URL URL <end>","rumor"
"521444489697583104","photos proved that terrorists used chemical weapons against the kurds #kobanÃ ® #airdrop2kobane #kurdistan #isis URL <end>","rumor"
"521496155310796800","move ! get out ! dumbass ! kristen stewart trashes our #military , defends 9/11 terrorists URL #tcot URL <end>","rumor"
"521533372280369152","cops swarm #7thheaven star stephen collins ' home after suicide report URL URL <end>","rumor"
"521663202183348224","so ebola was found in hair extensions ? all my bitches wear weave 😳 <end>","rumor"
"521717368264093696","kristen stewart : reality : URL demented right-wing fantasy : URL <end>","rumor"
"521727831307722753","someone spray painted a penis on a $ 2.4 mill bugatti URL <end>","rumor"
"521769631519092736","#recall iraqi chem weapons gwb lied about ? kobani kurds report isis using chem weapons ! URL URL <end>","rumor"
"521770744855134208","#isis barbarians are using chemical weapons , against kurds in #kobane #airdrop2kobane #كوباني @barackobama #un URL <end>","rumor"
"521772674155286528","alarming isis uses chemical weapons against kurds in #kobane ☛ URL #savekobane #drwidad ☮ URL <end>","rumor"
"521777301470871553","#isis used chemical weapons in #kobani . against civilian #kurds • #retweeet to #savekobani _ #twitterkurds #kobane URL <end>","rumor"
"521788572933062657","now kurds are being killed by the chemical weapons of isis what more excuses do you have to not help us ? #kobane URL <end>","rumor"
"521789009576476673","breaking : ks patient at risk for ebola : in strict isolation at ku med center in kansas city URL #kwch12 <end>","rumor"
"521790189715615744","stop believing what you see on facebook . rt @lilduval : so ebola was found in hair extensions ? all my bitches wear weave 😳 <end>","rumor"
"521821037726797824","breaking : patient being tested for ebola in kansas URL URL <end>","rumor"
"521922785254580225","#live from #kobane border : growing concern that #isis has been using chemical weapons against #kurdish fighters . URL <end>","rumor"
"522321383716818944","texas health officials say 2nd person to test positive for ebola at dallas hospital did treat thomas eric duncan : URL <end>","rumor"
"522443333831262208","ok what mt @alexpappas : photo of passenger at dulles waiting for flight - - wearing hazmat suit URL URL <end>","rumor"
"522453569702989824","passenger wears personal protective equipment ( ppe ) for flight at dulles #ebola URL URL <end>","rumor"
"522468118082633729","christian bale in talks to play steve jobs in danny boyle's #jobs , written by aaron sorkin . URL URL <end>","rumor"
"522534012544638976","report : christian bale will play steve jobs URL URL <end>","rumor"
"522684367647559681","isis militants are beheading their own fighters URL URL <end>","rumor"
"522692223952228353","passenger waiting for flight at washington airport isn't taking any risks URL URL <end>","rumor"
"522782267215982592","a passenger at dulles international airport has been spotted wearing a homemade hazmat suit ( via @dailycaller ) #ebola URL <end>","rumor"
"522815405451407360","a passenger at an african airport ? no , the man in a homemade hazmat suit is flying out of dulles , washington : #ebola URL <end>","rumor"
"523026678419714048","man walks in south american rainforest at night , sees spider the size of a small puppy URL <end>","rumor"
"523123023646175233","the nigerian government says it has secured the release of 200 schoolgirls after agreeing ceasefire with boko haram . URL <end>","rumor"
"523123779124600833","boko haram ceasefire includes release of 200 + #bringbackourgirls hostages , nigerian government says URL <end>","rumor"
"523126268603031552","the stuff of nightmares : this guy ran into a puppy sized spider . in a rainforest . at night . URL URL <end>","rumor"
"523535962962280448","currently boycotting walmart & sam's on w . florissant they donated 10,000 to darren wilson ! ! ! cars are turning around ! #fergusonoctober <end>","rumor"
"523545090099523584","concerned airport passenger suits up in homemade hazmat before flight URL URL <end>","rumor"
"523555724807262208","walmart donates $ 10,000 to support darren wilson and the on going racist police murders #ferguson #boycottwalmart URL <end>","rumor"
"523566838958284801","what ? rt @70torinoman : walmart donates $ 10,000 to support darren wilson #ferguson #boycottwalmart URL <end>","rumor"
"523581212175392768","hello everyone . "" puppy-sized spider surprises scientist in rainforest "" URL URL <end>","rumor"
"523655026485366784","wtf . rt @pourmecoffee : hello everyone . "" puppy-sized spider surprises scientist in rainforest "" URL URL <end>","rumor"
"523820806917603328","researcher @naskrecki on his encounter with a goliath birdeater , the world's largest spider URL URL <end>","rumor"
"523863683928457216","goliath encounter : puppy-sized spider surprises scientist in rainforest - URL URL <end>","rumor"
"523888836456108032","scientist discover a puppy-sized spider in the rainforest , better known as the ' nope ' spider URL URL <end>","rumor"
"523939598691741696","cool dog ! mt @cbsnews : goliath encounter : puppy-sized spider surprises scientist in rainforest URL URL <end>","rumor"
"523943647449198592","now he's a one-handed scientist rt @cbsnews : puppy-sized spider surprises scientist in rainforest URL <end>","rumor"
"524144369235140608","graffiti artist banksy arrested in london ; identity revealed - national report | national report URL <end>","rumor"
"524152657783820288","graffiti artist banksy arrested in london ; identity revealed - national report | national report URL via @wpusta <end>","rumor"
"524168442841010176","no , banksy has not been arrested - this story is a hoax URL URL <end>","rumor"
"524176293450223616","banksy has not been arrested : internet falls for hoax report : URL URL <end>","rumor"
"524178388282802176","no , banksy hasn't actually been arrested URL URL <end>","rumor"
"524181699043663872","calm down everyone , banksy hasn't been arrested #banksy URL URL <end>","rumor"
"524185876931162112","puppy-sized spider surprises scientist in rainforest @livescience | URL URL <end>","rumor"
"524191650420367360","win : macy's stops stocking sodastream URL #bds #palestine @aicnews URL <end>","rumor"
"524206851450486785","no , #banksy has not been arrested URL URL <end>","rumor"
"524211911668543488","that old "" banksy arrested "" hoax is back . don't buy into it . URL <end>","rumor"
"524227209976745984","up to 34 million green cards and work permits ... URL <end>","rumor"
"524263570985340928","goliath encounter : puppy-sized spider surprises scientist in rainforest @beargrylls @midnight URL URL <end>","rumor"
"524289058290159616","he's not arrested , but he has been busy ... new banksy mural appears in bristol URL ( pic : banksy ) URL <end>","rumor"
"524291188422356993","adam we should do a test with this spider ! ... adam ? URL URL <end>","rumor"
"524294016435634178","spiders ↑ scientist finds puppy-sized spider in rainforest . sit . stay . forever . URL URL <end>","rumor"
"524312881823637504","google south american goliath birdeater . helll nooo ✋ ✋ ✋ <end>","rumor"
"524320261667950592","i feel some type of way . URL <end>","rumor"
"524586367456919552","scientist releases this horrifying picture of a puppy-sized spider he found in the rainforest URL URL <end>","rumor"
"524593547807178753","giant puppy-sized spider found in south america said to be world's largest URL URL <end>","rumor"
"524699123971534848","we only have one thing to say about that giant goliath birdeater spider : URL URL <end>","rumor"
"524757333608394752","meet the south american goliath birdeater - - a spider the size of a puppy : URL URL <end>","rumor"
"524881688825167872","after speculation that he's been arrested , banksy debuts new mural in bristol URL URL <end>","rumor"
"524923293711998976","at the war memorial in . ottawa . a soldier has been shot . they are giving him treatment now . #breaking URL <end>","rumor"
"524923341359300608","uniformed canadian soldier shot at war memorial in #ottawa . <end>","rumor"
"524924619812511746","witness tells #cbcnews suspected shooter of uniformed soldier at #ottawa's war memorial was carrying rifle . <end>","rumor"
"524925124303396864","parliament hill in lockdown after soldier shot at #ottawa's war memorial , just south of east block . <end>","rumor"
"524925600318754816","the scene at the war memorial in ottawa URL URL <end>","rumor"
"524925730053181440","shooter still on loose after uniformed soldier shot at #ottawa's war memorial , across road from parliament . mp's being taken out of offices . <end>","rumor"
"524927281048080385","snipers set up on national art gallery as we remain barricaded in centre block on parliament hill #cdnpoli . URL <end>","rumor"
"524928119955013632","police say they have located car belonging to suspect in #ottawa shooting . uniformed soldier shot at war memorial , condition unknown . <end>","rumor"
"524928878075457536","soldier shot at national war memorial in ottawa URL URL <end>","rumor"
"524929106987991040","breaking : soldier shot at war memorial in ottawa , hill on lockdown , shooter at large URL #ottnews <end>","rumor"
"524929497205055488","canada's parliament hill is on lockdown as police hunt shooting suspect ; at least 1 injured - @cbcnews , @torontostar URL <end>","rumor"
"524929796862918656","soldier shot at national war memorial in ottawa URL URL <end>","rumor"
"524930365400821761","1 shot at war memorial in canada's capital . URL <end>","rumor"
"524930671220105216","developing news : soldier shot at war memorial . watch cbc nn for coverage . or follow online : URL URL <end>","rumor"
"524932056560963584","breaking : at least 20 shots have been fired in the canadian parliament in ottawa , according to witnesses . <end>","rumor"
"524933380929245184","developing story : shots fired on parliament hill , soldier shot at war memorial URL #ottawa URL <end>","rumor"
"524934138563133440","breaking news : cbs reports multiple suspects at large after more than 30 shots fired at canadian parliament - URL <end>","rumor"
"524935246647926784","shots were fired at canada's national war memorial in ottawa and a ceremonial guard was shot , police say . URL <end>","rumor"
"524935769614331904","update : reports of gunfire inside the halls of the canadian parliament building in #ottawa : URL <end>","rumor"
"524937542131793920","we are in full lock down until further notice from ottawa police . <end>","rumor"
"524940659778920448","attack on parliament : soldier shot ; gunman on the loose . follow our developing story : URL URL <end>","rumor"
"524941041301225472","a canadian soldier has been shot at the country's national war memorial near parliament . URL URL <end>","rumor"
"524941504796962816","breaking news photo gallery : parliament hill attacked , soldier shot at national war memorial URL URL <end>","rumor"
"524944881941495809","update : attacker shot dead in parliament after soldier shot at war memorial URL #ottawashooting URL <end>","rumor"
"524949828711620608","update : one shooter possibly on the loose in #ottawa amid reports of shootings in the city : URL <end>","rumor"
"524950264303075328","canada parliament shooting : - still active shooter - 3 separate shooting sites - multiple gunmen - 1 gunmen dead URL <end>","rumor"
"524950339074523137","dramatic photos from @wcuddington on the scene in ottawa URL URL <end>","rumor"
"524950507023245313","listen to our live special coverage of parliament hill shooting here URL URL <end>","rumor"
"524951893467234304","cxn : 1 gunman shot dead in parliament hill attack , soldier shot in ottawa URL no report soldier dead . #ottawashooting <end>","rumor"
"524958128392376320","ottawa police confirm that there were multiple suspects in the shooting , saying there were "" possibly 3 "" shooters . URL <end>","rumor"
"524958992330522624","police , bystanders and soldiers rushed in to help after the memorial shooting in ottawa URL URL <end>","rumor"
"524959836778536961","update : ottawa police confirm gunman in canada shooting shot and killed . search on for possible additional gunmen . URL <end>","rumor"
"524961721744900097","canadian soldier who was shot at #ottawa's war memorial is a reservist serving with the argyll and sutherland highlanders in #hamilton , ont . <end>","rumor"
"524962676665888769","update : ' most of downtown #ottawa is in lockdown , ' police say : URL <end>","rumor"
"524965786059026432","breaking news : one soldier has died after ottawa shooting , suspect ( s ) still at large - URL <end>","rumor"
"524970097711267841","conservative caucas informed soldier shot at war memorial in ottawa this morning has died . a sad development on a shocking day . <end>","rumor"
"524970851675176960","canada's parliament building locked down after shooting ; at least one guard injured : URL photo : ap URL <end>","rumor"
"524972443308683264","statement from ottawa hospital : received 3 patients . 2 in stable condition . URL <end>","rumor"
"524976106861236226","man who saw gunman shoot canadian soldier at war memorial says shooter "" raised his arms in triumph "" : URL <end>","rumor"
"524976526891417600","the canadian soldier shot at the war memorial in ottawa has died , according to two members of parliament . live blog : URL <end>","rumor"
"524976963862429697","the canadian soldier shot at the war memorial has died , officials reported . URL #ottawashooting URL <end>","rumor"
"524976980799000578","breaking news : ottawa police confirm to abc news they are looking for 3 suspects , one has been ' dealt with ' - URL <end>","rumor"
"524977992683237376","shooting investigation going on for more than 3 hours . much of downtown ottawa still in lockdown : URL #cbcott #ottnews <end>","rumor"
"524979548195024898","surreal photos out of ottawa : this is a vip being escorted on sparks street URL URL <end>","rumor"
"524981436252950528","canadian authorities have given name of suspect in ottawa attacks to u . s . feds ; ask for fbi assistance : sr u . s . law enforcement official <end>","rumor"
"524983325275197440","#rcmp news conference on #ottawa shootings expected to begin momentarily . watch live @ URL <end>","rumor"
"524987184836005889","the rcmp and ottawa police news conference is beginning now . watch live : URL #cbcott #ottnews <end>","rumor"
"524988712367955970","more : canadian soldier shot at war memorial has died ; one of three suspected gunmen also dead , police say : URL <end>","rumor"
"524991067675189250","update : parliament hill attack : soldier dies of injuries , gunman shot dead URL #ottawashooting URL <end>","rumor"
"524991240270807042","police in #ottawa cannot confirm whether gunman shot dead in parliament is the same person that shot and killed soldier at the war memorial , <end>","rumor"
"524993533212897281","fbi assisting in the case of the ottawa shooting , sources have confirmed to ctv news <end>","rumor"
"524998384357486592","canadian government offices are locked down in ottawa after an armed attack : URL URL <end>","rumor"
"525024518713397249","twenty-four-year-old cpl . nathan cirillo was shot dead today at the war memorial in #ottawa . #cdnpoli #ottawashooting URL <end>","rumor"
"525029684095221760","soldier killed at war memorial identified as cpl . nathan cirillo - URL URL <end>","rumor"
"525032872647065600","breaking : michael zehaf-bebeau had been designated "" high-risk traveller "" by cdn govt , which confiscated his passport URL <end>","rumor"
"525033697045925888","ottawa shooting : how events unfolded , first shots fired at 9:52 a . m . at the war memorial URL URL <end>","rumor"
"525039784503541760","cpl . nathan cirillo pictured on the left , minutes before he was shot at the war memorial today . #cbcott #ottnews URL <end>","rumor"
"525040767317082113","more : ottawa shootings suspect identified as michael zehaf-bibeau , 32 ; unclear if there are other shooters : URL <end>","rumor"
"525040836757958657","this photo was taken by a tourist at the national war memorial , shortly before nathan cirillo was shot and killed . URL <end>","rumor"
"525041127343550464","this photo was taken by a tourist at the national war memorial , shortly before nathan cirillo was shot and killed . URL <end>","rumor"
"525043936331857923","this photo was taken by a tourist at the national war memorial , shortly before nathan cirillo was shot and killed . URL <end>","rumor"
"525077806401994754","prime minister harper on ottawa attack : ' we will not be intimidated . canada will never be intimidated ' - live video URL <end>","rumor"
"525088864416043008","it was a long , dark day in ottawa . a timeline of the attack : URL #ottawashooting URL <end>","rumor"
"525116411887513602","canadian cpl . nathan cirillo killed by gunman while guarding canada's national war memorial : URL URL <end>","rumor"
"525285199530455040","man cut off penis and threw it in bin after girlfriend dumped him over small manhood URL URL <end>","rumor"
"525291306000846848","this cartoon is the perfect tribute to nathan cirillo #ottawashooting URL URL <end>","rumor"
"525300042207612928","pictured : kevin vickers moments after shooting dead canadian parliament attacker URL URL <end>","rumor"
"525301290218553344","hero : kevin vickers moments after shooting dead canadian parliament attacker - URL / URL <end>","rumor"
"525305690257379328","a touching tribute to a fallen soldier URL URL <end>","rumor"
"525327108520673281","video : hero sergeant-at-arms kevin vickers returns to parliament - and an incredible welcome URL URL <end>","rumor"
"525408908484280321","dogs of canadian reservist killed at national war memorial wait for him to return home URL URL <end>","rumor"
"525411618231169025","photo : dogs of canadian reservist killed at national war memorial wait for him to return home URL URL <end>","rumor"
"526459255147491328","judd nelson didn't die last night . he sent us this photo to debunk the rumor . URL URL <end>","rumor"
"526757033186697216","female peshmerga warrior rehana - credited with killing 100 isis scumbags - reportedly captured , beheaded #rip URL <end>","rumor"
"527131140721623040","poster girl for kobane resistance reportedly beheaded . sickening . URL #rehana #kobane URL <end>","rumor"
"527138218505175040","pope francis again appears to suggest progress , but just makes false claims , as his religious belief requires of him URL <end>","rumor"
"527162170531151872","a puppy-sized spider was found in south america and is now known as the ' south american goliath birdeater . ' URL <end>","rumor"
"527286846347567104","former baseball slugger jose canseco accidentally shot himself in the left hand , police say . URL <end>","rumor"
"527295015643394048","jose canseco accidentally shot himself in the hand at his las vegas home URL URL <end>","rumor"
"527308173112139776","matt taibbi has left first look media . sorry to see him go . a great talent and we wish him well . URL <end>","rumor"
"527947775905103872","seth rogen has been cast as steve wozniak in the steve jobs biopic starring christian bale . URL URL <end>","rumor"
"528237933661544448","fanged deer pops up in afghanistan , 60 years after its last appearance URL URL <end>","rumor"
"528242965915779072","officials took away this halloween decoration after reports of it being a real suicide victim . 2003 URL <end>","rumor"
"528312406498635777","fanged deer pops up in afghanistan , 60 years after its last appearance URL URL <end>","rumor"
"528341588867416064","' who is we ? ' obama says being a stay-at-home mom ' not a choice we want americans to make ' URL <end>","rumor"
"528357165677817856"," afghanistan has been through a lot . you know what it needs now ? deer with fangs .  - - god URL URL <end>","rumor"
"528389559441444864","#obama says "" america doesn't want any stay-at-home-moms ! enough is enough ! #fireobama now ! URL URL <end>","rumor"
"528495998537334785","after an absence of 65 years , the afghan fanged deer has returned URL URL <end>","rumor"
"528562608463704064","fanged deer pops up in afghanistan , 60 years after its last appearance URL URL <end>","rumor"
"528607634099015680","#animaloftheday : the first afghan fanged deer was seen in more than 60 years ! URL URL <end>","rumor"
"528676615207653376","fanged deer spotted in afghanistan for the first time in 65 years URL URL <end>","rumor"
"528822281972498432","fanged deer spotted in afghanistan for the first time in 65yrs URL rt @independent mt @thewcs cc URL <end>","rumor"
"528976109518721024","obama declares stay-at-home moms aren't worth a hill of beans ; says it's a choice ' we don't want americans to ... URL <end>","rumor"
"529088963420909569","seriously ? ! i must be doing good in life . more fake #fluffydied shit popping up . URL <end>","rumor"
"529434230938284032","vampire bambi ? rare fanged deer confirmed in afghanistan after 60 years URL URL <end>","rumor"
"529857740059860992","dear president obama ... it looks like stay-at-home moms vote too . <end>","rumor"
"530017051025604609","breaking : huge explosion of an #oil pipeline belonging to @saudi_aramco near sudair , #saudiarabia . URL <end>","rumor"
"530943279161155584","the end is nigh : pepsi is testing doritos-flavored mountain dew . yes , for real : URL <end>","rumor"
"531085761521528834","good sweet lord , pepsi is actually testing a doritos-flavored mountain dew URL URL <end>","rumor"
"531108688749404160","news that ' home alone ' star macauley culkin is dead has been confirmed as a hoax , he is alive & well . #macauleyculkin URL <end>","rumor"
"531131094276382720","reports indicate #isis leader abu bakr al-baghdadi has been injured in a us air strike . #syria #iraq <end>","rumor"
"531161914689482752","confirmed : pepsico is making a doritos-flavored mountain dew called "" dewitos "" URL URL <end>","rumor"
"531183173443801088","i don't want to live on this planet anymore . rt @juddlegum pepsi is making a doritos-flavored mountain dew : "" dewitos "" URL <end>","rumor"
"531193369465470976","breaking : isis leader al-baghdadi "" critically wounded "" after coalition airstrikes near mosul URL URL <end>","rumor"
"531206167302012929","holy shit . doritos flavored mountain dew . all is lost . abandon all hope . <end>","rumor"
"531287426858487808","feel good story : u . s . airstrikes ' hit isis leader ' . terror group chief ' critically wounded ' URL URL <end>","rumor"
"531300385248800768","the head of isis , abu bakr al-baghdadi , is said to have been critically wounded in a us air strike : URL <end>","rumor"
"531498841158082562","isis confirms : leader al-baghdadi wounded in u . s . airstrike URL URL <end>","rumor"
"531524882325311488","ap : iraqi officials say u . s . airstrikes have wounded the leader of the islamic state militant group abu bakr al baghdadi <end>","rumor"
"531525016794697729","more : officials say they do not know the extent of al-baghdadi's apparent injuries : URL <end>","rumor"
"531530591427391488","iraqi officials say isis leader wounded in airstrike URL <end>","rumor"
"531531382611513344","breaking news : iraqi state tv confirms isis group leader al-baghdadi wounded in airstrike - URL URL <end>","rumor"
"531543620856197121","islamic state leader al-baghdadi wounded in airstrikes , iraqi officials say URL #isis URL <end>","rumor"
"531565935128498176","hey , it looks like ... oh . rt @marc_leibowitz : photo of vladimir putin's motorcade . posted without comment . URL <end>","rumor"
"531568534066057217","alpha male rt @marc_leibowitz : photo of vladimir putin's motorcade . posted without comment . URL <end>","rumor"
"531606992788287489","pentagon officials skeptical over iraqi claims of wounded islamic state leader URL #isis URL <end>","rumor"
"531607884220485632","apec photo of the day . rt @marc_leibowitz : photo of vladimir putin's motorcade . posted without comment . URL <end>","rumor"
"531634492528939008","pepsi is currently taste-testing doritos flavored mountrain dew . would you try it ? URL URL <end>","rumor"
"531648145613398016","making my own doritos flavored mountain dew ! URL <end>","rumor"
"531659884430106624","in new york city , marijuana may mean ticket , not arrest URL <end>","rumor"
"531676808836833280","francis teaches you how to make your own doritos flavored mountain dew ! watch : URL then share ! :) URL <end>","rumor"
"531733274968989696","reports that is leader abu bakr al-baghdadi was wounded in a coalition air strike are "" unconfirmed "" - us defense sec john kirby #r4today <end>","rumor"
"531833153145823233","just your monday reminder that doritos-flavored mountain dew exists . URL URL <end>","rumor"
